,loss_tr,loss_val,score_tr,score_val
0,0.46187862753868103,0.3907051384449005,0.16400000527501107,0.16600000709295273
1,0.4457804560661316,0.7049238085746765,0.0370000016875565,0.039999999850988385
2,0.4264621138572693,0.3610602915287018,0.25400000140070916,0.2620000094175339
3,0.40028148889541626,0.2806135416030884,0.21800000667572023,0.25
4,0.3970952332019806,0.4766117036342621,0.2550000101327896,0.2980000078678131
5,0.3856983184814453,1.6673310995101929,0.05700000431388617,0.036000002175569534
6,0.41361796855926514,0.43375539779663086,0.2750000089406967,0.2860000044107437
7,0.3794216513633728,0.4225298762321472,0.32900000661611556,0.38200001120567323
8,0.37306639552116394,0.49153366684913635,0.37500001192092897,0.4080000102519989
9,0.3642730116844177,0.31087639927864075,0.29300001859664915,0.29400000274181365
10,0.35832810401916504,0.43154725432395935,0.4420000106096268,0.5260000169277191
11,0.35128602385520935,0.41062918305397034,0.4190000295639038,0.4760000228881836
12,0.3464360237121582,0.34408849477767944,0.49200001955032346,0.5080000281333923
13,0.34136632084846497,0.5668745636940002,0.47600002884864806,0.5440000355243683
14,0.3380938172340393,0.48446765542030334,0.5200000077486038,0.5160000264644623
15,0.3330000042915344,0.42643800377845764,0.5340000331401825,0.4900000154972076
16,0.33174365758895874,0.918621838092804,0.4890000283718109,0.406000018119812
17,0.32984668016433716,0.35795852541923523,0.519000020623207,0.5460000276565552
18,0.3276028037071228,0.32073941826820374,0.5500000298023224,0.5080000162124634
19,0.32465264201164246,0.38279104232788086,0.5350000232458114,0.5440000534057617
20,0.3209100365638733,0.3077608048915863,0.5570000350475312,0.5740000188350678
21,0.3195401728153229,0.2489807903766632,0.5240000277757645,0.536000007390976
22,0.3202662467956543,0.38282978534698486,0.5430000275373459,0.5540000021457672
23,0.3136158585548401,0.34898215532302856,0.5660000294446945,0.5459999978542328
24,0.31170937418937683,0.28692078590393066,0.5710000336170197,0.5700000286102295
25,0.30945834517478943,0.3682371973991394,0.5610000222921372,0.5520000338554383
26,0.3106006681919098,0.31482046842575073,0.5400000363588333,0.536000007390976
27,0.3081507682800293,0.2700818181037903,0.5240000218153,0.5260000228881836
28,0.3063908517360687,0.252544105052948,0.5030000150203705,0.5260000228881836
29,0.3047296702861786,0.31227949261665344,0.538000026345253,0.5340000212192535
30,0.3034910559654236,0.31065329909324646,0.570000022649765,0.5300000250339508
31,0.3017764687538147,0.383287250995636,0.5140000313520432,0.45000000596046447
32,0.30180826783180237,0.2816057801246643,0.510000029206276,0.5460000157356262
33,0.29794934391975403,0.29731982946395874,0.5160000205039978,0.5260000109672547
34,0.2944554388523102,0.284936785697937,0.5470000267028808,0.5460000216960907
35,0.29245632886886597,0.28544920682907104,0.5860000222921371,0.5440000355243683
36,0.2911924719810486,0.32425278425216675,0.5240000233054161,0.5380000233650207
37,0.29059669375419617,0.32855814695358276,0.5360000222921372,0.5160000264644623
38,0.2883770167827606,0.36131638288497925,0.5290000110864639,0.4880000174045563
39,0.2866995334625244,0.3239133059978485,0.5110000252723694,0.5380000352859498
40,0.2853657901287079,0.29257622361183167,0.5270000189542771,0.5160000085830688
41,0.28427594900131226,0.3033466339111328,0.5530000329017639,0.5520000159740448
42,0.2816718518733978,0.2909577786922455,0.5520000398159027,0.5340000331401825
43,0.28107815980911255,0.32856523990631104,0.5440000176429749,0.5640000164508819
44,0.2801620662212372,0.3012820780277252,0.5290000200271606,0.5280000388622283
45,0.28270429372787476,0.2513958811759949,0.5630000352859497,0.556000006198883
46,0.27861806750297546,0.28623002767562866,0.5590000331401825,0.5600000143051147
47,0.2767728269100189,0.3077264130115509,0.5440000325441361,0.556000030040741
48,0.2766345143318176,0.3440955579280853,0.5680000245571136,0.5400000154972077
49,0.274851530790329,0.2553691267967224,0.5220000207424164,0.49000002145767213
50,0.27297261357307434,0.3894879221916199,0.5260000199079513,0.502000030875206
51,0.27148759365081787,0.32011646032333374,0.5460000276565552,0.5380000114440918
52,0.26960378885269165,0.2804546356201172,0.509000027179718,0.4960000038146973
53,0.2770470678806305,0.27652043104171753,0.5440000206232071,0.5220000088214874
54,0.27065131068229675,0.33021169900894165,0.5420000374317169,0.5020000219345093
55,0.27482038736343384,0.2759867310523987,0.5220000147819519,0.528000020980835
56,0.26702624559402466,0.3234514594078064,0.5400000154972077,0.5000000298023224
57,0.2714242935180664,0.290443480014801,0.561000007390976,0.548000031709671
58,0.2661324739456177,0.312985897064209,0.5390000224113465,0.55600004196167
59,0.26232993602752686,0.25462132692337036,0.543000015616417,0.5060000360012055
60,0.2624477446079254,0.29284125566482544,0.5280000269412994,0.5720000386238098
61,0.25864455103874207,0.31306159496307373,0.5330000340938568,0.5380000293254852
62,0.259125292301178,0.40433064103126526,0.5400000154972077,0.550000011920929
63,0.2600088119506836,0.29207488894462585,0.5430000215768814,0.5180000185966491
64,0.26108571887016296,0.25949719548225403,0.5060000330209732,0.5100000202655792
65,0.2571502923965454,0.31957587599754333,0.559000027179718,0.5400000095367432
66,0.2548883557319641,0.2831483483314514,0.5540000140666962,0.5540000200271606
67,0.25326675176620483,0.24453763663768768,0.5330000281333923,0.55600004196167
68,0.2513463795185089,0.3222797214984894,0.5250000149011612,0.5140000224113465
69,0.26137956976890564,0.5530200004577637,0.4820000231266022,0.4300000250339508
70,0.26363426446914673,0.27968907356262207,0.5280000150203705,0.5240000188350677
71,0.2576327621936798,0.26838213205337524,0.5210000157356263,0.5380000412464142
72,0.25294971466064453,0.2902066111564636,0.5110000133514404,0.5360000312328339
73,0.2600254416465759,0.5238229632377625,0.5050000235438347,0.5200000107288361
74,0.2587713897228241,0.24894662201404572,0.5290000140666962,0.5400000214576721
75,0.24995997548103333,0.2646365165710449,0.5350000351667404,0.5320000171661377
76,0.25103798508644104,0.24371600151062012,0.5610000252723694,0.5700000286102295
77,0.2490607500076294,0.25434941053390503,0.5470000296831131,0.514000016450882
78,0.24505044519901276,0.23460347950458527,0.49600001871585847,0.5160000324249268
79,0.2479560524225235,0.3318246006965637,0.5110000342130661,0.5180000245571137
80,0.24699467420578003,0.22752873599529266,0.5390000075101853,0.5060000121593475
81,0.24851645529270172,0.42682695388793945,0.5400000154972077,0.5100000262260437
82,0.24353358149528503,0.2501779794692993,0.5280000239610672,0.5020000100135803
83,0.2444777488708496,0.32105714082717896,0.5330000162124634,0.5520000159740448
84,0.24019183218479156,0.23565571010112762,0.5610000193119049,0.5500000238418579
85,0.2427622675895691,0.26711979508399963,0.5730000287294388,0.548000019788742
86,0.23856788873672485,0.24867132306098938,0.5480000138282776,0.4980000376701355
87,0.23657336831092834,0.24767860770225525,0.5710000216960907,0.5460000097751617
88,0.23469769954681396,0.27253666520118713,0.5660000324249268,0.5760000288486481
89,0.23276060819625854,0.2644978165626526,0.5530000180006027,0.5520000100135803
90,0.23009508848190308,0.25158533453941345,0.5280000269412994,0.5160000085830688
91,0.22938159108161926,0.27493026852607727,0.5630000114440918,0.548000019788742
92,0.230193629860878,0.3254627585411072,0.5310000300407409,0.4760000169277191
93,0.22929704189300537,0.24033980071544647,0.5720000326633453,0.5120000183582306
94,0.22717690467834473,0.2420405149459839,0.5610000163316726,0.5620000183582305
95,0.22861476242542267,0.24369826912879944,0.5030000239610672,0.5000000298023224
96,0.22248326241970062,0.2750677466392517,0.5600000262260437,0.5580000162124634
97,0.22509488463401794,0.25095829367637634,0.5540000140666962,0.564000028371811
98,0.22511689364910126,0.2581324875354767,0.5750000238418579,0.5800000190734863
99,0.2203444093465805,0.2613094449043274,0.5430000245571136,0.5440000295639038
100,0.21973127126693726,0.22855286300182343,0.5170000284910202,0.5080000281333923
101,0.21952815353870392,0.21456436812877655,0.5550000220537186,0.5580000460147858
102,0.2654309868812561,0.657325804233551,0.1820000045001507,0.20600000619888306
103,0.30059975385665894,0.2831001579761505,0.28000000566244126,0.3000000059604645
104,0.303129106760025,0.29902979731559753,0.29700000733137133,0.2940000057220459
105,0.3010767102241516,0.3135645091533661,0.3870000272989273,0.4760000228881836
106,0.2868618369102478,0.24353010952472687,0.4240000039339066,0.4400000095367432
107,0.2743719220161438,1.229138731956482,0.41400003135204316,0.420000022649765
108,0.27153387665748596,0.2856900990009308,0.4280000180006027,0.46200002133846285
109,0.2618229389190674,0.27416232228279114,0.39199999570846555,0.4040000379085541
110,0.2576034665107727,0.3067573010921478,0.5280000239610672,0.4860000193119049
111,0.2534286379814148,0.4826779365539551,0.5370000064373016,0.47600002884864806
112,0.25080743432044983,0.4441502094268799,0.5340000301599502,0.5019999980926514
113,0.24890705943107605,0.2283780574798584,0.5170000165700912,0.5180000185966491
114,0.24486862123012543,0.25836142897605896,0.5200000196695328,0.5480000078678131
115,0.24479436874389648,0.21813949942588806,0.5780000239610672,0.5180000245571137
116,0.24164490401744843,0.2443682849407196,0.509000027179718,0.49399999976158143
117,0.24102897942066193,0.2610931694507599,0.49300002455711367,0.5300000250339508
118,0.2403109222650528,0.4359681010246277,0.5190000236034393,0.5140000283718109
119,0.2396138459444046,0.22810888290405273,0.5540000200271606,0.4919999957084656
120,0.23658999800682068,0.22939112782478333,0.5500000268220901,0.5280000329017639
121,0.23595309257507324,0.2511291205883026,0.5820000112056732,0.4980000197887421
122,0.23533740639686584,0.24609914422035217,0.5730000257492065,0.5160000085830688
123,0.23357172310352325,0.2546992301940918,0.5400000244379044,0.47400001883506776
124,0.23206351697444916,0.3231968879699707,0.5450000375509262,0.5020000278949738
125,0.23060356080532074,0.25177741050720215,0.5400000125169754,0.5380000233650207
126,0.23027803003787994,0.27002567052841187,0.5820000171661377,0.5920000374317169
127,0.229635551571846,0.22592297196388245,0.542000025510788,0.5440000236034394
128,0.22782018780708313,0.2624405026435852,0.5469999998807907,0.5000000119209289
129,0.22756469249725342,0.24760396778583527,0.5510000139474869,0.5440000295639038
130,0.22704142332077026,0.24562302231788635,0.533000010251999,0.556000006198883
131,0.22594858705997467,0.20173199474811554,0.5230000257492066,0.5320000350475311
132,0.22536146640777588,0.2664617896080017,0.5650000214576721,0.5120000183582306
